"","X","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7"
"670",670,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","carrikeri","Rufous-breasted Antthrush","Paul Coopmans","1998-08-00","?","Ecuador","Pichincha: Mindo area",-0.051,-78.778,264633,"Formicarius_rufipectus_264633_seg3.wav",0.03125,287.49484,-26.44518,-21.369669,-8.057607,11.229219,6.840564,-12.126821,-0.9526194,-0.8070499,3.9309664,-4.677687,1.5849487,-0.5959265,-5.2635655,-4.8122177,-5.570648,-4.853311,-3.6937315,-2.717625,-0.7258457,-1.7579609,-0.32238302,0.7969419,3.5666738,1.4094923,4.0239816,-4.09945,0.068553746,-2.2811742,7.1367292,5.5206294,-0.68984306,-1.1991894,-3.823307,-4.690708,1.3558693,-1.2187285,1,1.07442936443693e-07,0.912957802693214,1.32968220136482e-05,1.45017006445095e-12,0.00146839754254717,0.0160319216380686,3.8419413437325e-08,0.0695284354403605
"671",671,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","carrikeri","Rufous-breasted Antthrush","Paul Coopmans","1998-08-00","?","Ecuador","Pichincha: Mindo area",-0.051,-78.778,264633,"Formicarius_rufipectus_264633_seg1.wav",0.03125,260.55554,-6.822796,4.281839,-3.1542058,9.529508,11.726496,-4.2309384,-1.4105445,-9.723141,-6.0868845,4.703014,-1.5051574,4.2181473,7.2473702,-4.1485324,-6.1717443,-0.86447865,6.2536383,-4.104097,2.603436,5.5453887,4.4445963,-3.9000494,-0.42239997,-0.551347,1.3081269,1.4586873,3.3155856,-1.3464671,2.2208471,4.7724338,-1.2221842,2.683638,0.004514694,3.1133628,-2.2344322,-0.18962795,1,1.5859044043454e-07,0.997794435150538,2.97747799915721e-08,4.48066453665868e-10,0.000466099107873533,0.00160052286380067,1.96761923487286e-06,0.000136786445267321
"672",672,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","","Rufous-breasted Antthrush","Bobby Wilcox","2017-11-16","18:00","Ecuador","Tandayapa Bird Lodge, Pichincha",0.0036,-78.6773,398328,"Formicarius_rufipectus_398328_seg4.wav",0.03125,351.00046,-79.06361,-12.3865185,23.006071,-23.36432,-17.816036,8.165753,10.744336,5.15333,-5.5134034,9.441315,-4.12273,-6.7009873,-4.9937606,-4.7833023,-8.065886,-2.7609413,-2.8726625,-0.011524783,-3.979622,-2.7565725,7.5000963,2.3440063,-1.7115953,0.8191767,3.5216763,1.7540286,-1.3636546,-5.8055086,2.7017107,-5.0283895,0.34283513,-1.0355098,-2.5876656,-3.5259247,-1.7601528,-2.4502692,0,0.999999519771018,7.40551902317779e-38,4.23993227641896e-30,1.37973579814156e-54,1.83478148191321e-24,4.8022897964621e-07,6.40978393241885e-67,1.25140560917401e-19
"673",673,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","carrikeri","Rufous-breasted Antthrush","Nick Athanas","2002-02-09","07:00","Ecuador","Tandayapa Bird Lodge, Tandayapa Valley, Pichincha",0.01,-78.6776,6892,"Formicarius_rufipectus_6892_seg1.wav",0.03125,299.96838,-42.275227,17.68074,17.71201,-7.4994035,-6.9199805,6.47067,6.251292,-1.1938077,1.0897319,0.4322819,-2.1528971,3.1030571,4.860221,-3.1631632,-1.034823,-3.6892865,-6.1889334,3.5465462,1.0963203,-0.6780615,1.6248688,-0.24225482,-5.7036123,7.2497897,4.7799664,0.27754524,-2.4126778,1.3413476,0.12846759,-0.6859912,1.4638582,-0.78834367,-0.012992859,2.2135248,-4.260048,-1.6205834,0,0.999453234732366,0.000319899924225745,3.74238957534957e-14,8.67212398012701e-24,5.42636272486862e-16,0.000226865342935843,2.66558747580043e-32,4.33428472420793e-13
"674",674,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","","Rufous-breasted Antthrush","Peter Boesman","1992-12-23","07:30","Ecuador","Mindo area",0.05,-78.75,223104,"Formicarius_rufipectus_223104_seg3.wav",0.03125,290.84225,-31.106054,11.962556,14.215474,-1.6498624,-2.9692688,8.455894,-0.40807465,-5.840823,-3.0722187,4.5045094,-5.0480394,-0.7606461,-1.9389482,-5.0030394,-5.146454,-1.5041007,4.4397435,0.5512091,-1.2695911,-3.57648,-2.236214,-3.0023158,-7.258699,1.1478683,0.13900484,-0.3238203,-1.2910267,-1.0451962,-0.35191,0.00094725826,-3.5370865,0.34584236,-2.591488,3.1781073,-4.1954308,2.888562,0,0.995377333154712,8.21558113845791e-07,4.93552903820094e-09,2.96359160260054e-13,3.73915097847641e-09,0.00462182759129994,1.70596151919835e-19,9.02089864636543e-09
"675",675,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","","Rufous-breasted Antthrush","Peter Boesman","1992-12-23","07:30","Ecuador","Mindo area",0.05,-78.75,223104,"Formicarius_rufipectus_223104_seg2.wav",0.03125,335.1881,-61.619835,-3.7786956,17.183903,-5.533493,-8.083723,9.481711,3.1619601,-1.1419001,-5.110291,0.14104582,-1.5988325,0.2659523,1.8972359,-7.5420523,-6.2303977,7.256053,-0.6624313,-4.454304,-4.985791,-5.3342366,-3.9836984,1.3435477,-5.518854,-2.1744092,-4.3224,4.58345,-0.86117727,5.7974005,0.87429035,-3.527967,-3.9893706,0.23469323,-5.238106,9.52327,-5.0934505,-2.0719452,0,0.999976581350056,5.11156658467221e-26,1.13307224330143e-24,7.02662915302522e-46,1.18184665117399e-17,2.34186499445883e-05,6.36351607872797e-47,2.82185443385182e-15
"676",676,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","thoracicus","Rufous-breasted Antthrush","Tayler Brooks","2011-02-12","14:32","Ecuador","Wildsumaco, 5km NW Guagua Sumaco, Napo",-0.6873,-77.5992,98112,"Formicarius_rufipectus_98112_seg2.wav",0.03125,398.3754,-76.68249,2.7596369,1.364486,-34.45641,-21.96497,-8.119677,5.7669444,21.335398,1.5485365,-2.4971209,-3.7011206,8.439769,0.7069694,-10.266011,-0.4303602,0.7277571,6.622132,5.3865314,-4.939846,-2.4431257,-1.6505867,-0.1895105,4.6333194,-0.018169267,-5.1219745,1.6628321,3.4656377,6.842722,-0.43007863,-2.0131943,2.800975,0.11406851,-2.9650555,-1.6653194,-1.7486115,-2.4229283,0,0.99999999999099,9.51181984407651e-24,2.06862471725042e-42,4.61805126576807e-80,5.40668098128416e-39,9.00678362710006e-12,4.00638230252265e-96,9.19507853914525e-27
"677",677,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","","Rufous-breasted Antthrush","Peter Boesman","1992-12-23","07:30","Ecuador","Mindo area",0.05,-78.75,223104,"Formicarius_rufipectus_223104_seg1.wav",0.03125,318.41544,-55.302876,7.529083,7.1627946,3.1829238,-12.796044,0.185182,0.06308786,6.572484,-1.8278445,-7.113515,1.0317613,2.0447292,-3.8930225,0.2529703,-0.89016306,3.9880078,-5.6713324,-4.0056667,6.4718475,-3.3183262,0.2382826,7.536414,-1.0107303,-4.260636,-2.0376637,-0.2470418,5.7292924,5.448822,-1.9982957,-1.3166612,2.1247678,-1.7389634,-2.8080063,2.3582764,-1.6044121,2.1367066,0,0.981247543246351,0.00783370726130912,2.69475278306642e-12,3.13272157021634e-26,5.67408344588331e-09,0.0109175863527039,4.70088056835521e-30,1.15746285764971e-06
"678",678,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","thoracicus","Rufous-breasted Antthrush","Tayler Brooks","2011-02-12","14:32","Ecuador","Wildsumaco, 5km NW Guagua Sumaco, Napo",-0.6873,-77.5992,98112,"Formicarius_rufipectus_98112_seg4.wav",0.03125,365.76324,-59.519268,12.730426,5.843673,-20.147133,-14.651638,-3.6295915,9.010833,10.153336,4.8913774,-0.6107074,-9.696143,1.0683072,1.0442356,-2.4889374,0.8358146,-10.413577,2.5113177,9.872758,2.4222004,2.2384655,5.0319676,-0.2734298,-3.8099377,3.61052,2.1935513,-0.13832046,0.34160048,-5.2637854,-0.1662636,-1.8078359,5.721856,7.0802402,-2.8009472,-3.2197676,0.4974785,-6.857998,0,0.999999824124943,5.21144461146312e-16,1.70827295782625e-38,2.54975863076552e-64,2.53735859981007e-30,1.75875055564114e-07,2.19878787454921e-65,1.27495932718096e-23
"679",679,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","","Rufous-breasted Antthrush","Don Jones","1990-07-15","AM","Ecuador","Lower road, near Pinas, El Oro",-3.6667,-79.6501,3676,"Formicarius_rufipectus_3676_seg1.wav",0.03125,330.48184,-45.5616,-3.7642224,9.416846,-13.74197,2.802819,10.053764,-0.96366423,-9.227187,-4.473375,-0.9435928,-8.675453,-2.2539034,-1.0456538,-7.7061615,-11.953294,-4.273081,-3.3738127,-0.42104208,10.058691,-3.88696,-4.559794,4.519483,4.909688,2.666595,-7.421682,-3.9161067,-4.38879,-2.8130295,5.416624,-2.790136,-6.6999283,-3.7549472,-0.5577564,-1.4510479,-7.283085,-0.743809,0,0.999996491309434,2.7483755070035e-28,5.61626630606509e-22,7.79386612933956e-48,1.40897252153574e-10,3.50854957076886e-06,1.51148815353373e-38,9.66005446718194e-14
"680",680,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","thoracicus","Rufous-breasted Antthrush","Tayler Brooks","2011-02-12","14:32","Ecuador","Wildsumaco, 5km NW Guagua Sumaco, Napo",-0.6873,-77.5992,98112,"Formicarius_rufipectus_98112_seg7.wav",0.03125,368.35986,-80.40918,4.1727357,9.123967,-26.248365,-12.347925,-6.2371364,6.3226204,17.259354,3.316106,-2.8440206,-2.5169048,3.6743333,0.03743883,-6.900168,3.0956924,-3.4527888,-1.5693997,5.56039,-0.1886531,0.31680053,0.030027097,1.533928,-1.47405,0.93984896,-5.3509693,1.6743164,4.359407,3.5411775,-2.7652006,-0.18582389,2.5938125,6.261244,-4.324291,1.1293392,-3.6223984,-2.537606,0,0.999999996977245,2.3293466603113e-16,6.92728414861578e-36,1.73797265977787e-68,1.44044514271453e-36,3.02275217773662e-09,4.32030773242905e-85,5.04437940268659e-25
"681",681,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","thoracicus","Rufous-breasted Antthrush","John V. Moore","2004-02-00","?","Ecuador","Napo: Volcán Sumaco",-0.633,-77.583,258579,"Formicarius_rufipectus_258579_seg1.wav",0.03125,244.17398,-9.165415,31.3668,16.846693,-4.524219,3.144315,-3.945942,-4.404853,-7.7237444,3.3393254,-0.52537405,-2.125827,0.8925562,3.106363,-4.399612,-1.2932867,4.985435,-0.55034584,2.0638106,3.065336,1.4136665,-4.0091867,-1.0813084,-3.5392694,-2.0783136,1.3338579,-2.6698139,1.7723275,1.4601656,1.7887846,-0.87674594,1.9230547,1.0885139,-0.8806038,-1.7067156,-3.778822,1.7631553,1,0.000163739612651608,0.999835677278938,1.43532844862907e-09,2.04294753675055e-08,7.43434316431411e-09,5.52248465896091e-07,1.21713326812368e-15,1.56079472519958e-09
"682",682,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","","Rufous-breasted Antthrush","David Edwards","2012-01-00","06:30","Colombia","Montezuma Peak Road, Pueblo Rico, Risaralda, W Andes - Tatama National Park",5.2431,-76.0964,119712,"Formicarius_rufipectus_119712_seg2.wav",0.03125,317.41736,-45.343258,17.570694,1.0650485,-25.479813,-2.8007536,1.2663625,1.4806415,12.327123,10.481177,-3.5603542,-5.4693737,7.772866,-1.7362598,-9.979444,-0.2935067,-5.688239,-2.6819253,3.020995,1.8977535,0.41681504,0.14938036,-1.09077,2.3093443,-0.6114903,-5.342688,0.34615663,1.4411952,0.49577394,-3.9128766,-0.75490403,-0.32367107,1.8883907,1.6100712,4.49874,1.1150227,-0.77573496,0,0.978625323986145,1.57898366230726e-05,5.47378745471228e-22,2.81362109565821e-47,2.60799379799924e-19,0.0213588860234194,3.78868196496392e-37,1.53810153204548e-10
"683",683,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","","Rufous-breasted Antthrush","David Edwards","2012-01-00","06:30","Colombia","Montezuma Peak Road, Pueblo Rico, Risaralda, W Andes - Tatama National Park",5.2431,-76.0964,119712,"Formicarius_rufipectus_119712_seg3.wav",0.03125,368.6734,-66.11939,7.238982,0.50840235,-29.869656,-9.514703,-5.0390654,2.5357194,12.991377,1.4022307,-0.6745573,-7.0363836,2.6898835,0.5629468,-6.133581,3.007517,-0.18389839,-4.5922947,3.7061074,7.1821074,1.2273697,-4.8489904,2.65451,2.5144293,-2.5983236,-6.0075617,-2.4997232,0.97228086,-1.9151294,6.6500916,0.0014420891,4.4132633,0.68849957,-5.630125,0.13976192,-0.415411,-7.6980443,0,0.99999998954371,1.98282612220657e-16,1.48498663333099e-33,1.53431394095336e-65,3.78043905343815e-26,1.04562873842969e-08,5.18148405598488e-70,1.65938036950575e-19
"684",684,"Formicarius","Formicariidae (Antthrushes)","Formicarius_rufipectus","","Rufous-breasted Antthrush","David Edwards","2012-01-00","06:30","Colombia","Montezuma Peak Road, Pueblo Rico, Risaralda, W Andes - Tatama National Park",5.2431,-76.0964,119712,"Formicarius_rufipectus_119712_seg1.wav",0.03125,357.58694,-63.05564,10.553901,-0.120669544,-32.848526,-3.4036305,-2.988235,2.9944227,13.454837,7.7391706,-1.1143774,-10.539257,6.602478,-0.6747807,-8.284374,-0.8112039,-7.179462,9.267087,5.375309,-1.0834463,3.1026156,5.910032,-4.101667,-3.7371812,2.5558414,-5.5248394,-3.418398,2.9674537,-3.192783,-1.2072204,2.0039625,-2.0176525,2.4528532,1.9372826,1.0472593,5.835705,2.0248413,0,0.999987886818454,9.90572019884616e-14,3.69280090931563e-41,4.26088045025166e-73,1.6191022337936e-29,1.21131814480714e-05,9.65015733318324e-64,2.67459292779723e-20
"716",716,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Peter Boesman","2013-10-26","12:00","Argentina","Pampa de Achala, Córdoba, Argentina",-31.562,-64.709,272982,"Melanopareia_maximiliani_272982_seg2.wav",0.0285714285714285,286.79123,16.563244,-33.73612,1.0329006,9.937485,-20.976768,0.71564835,-13.244282,-17.683084,-13.707742,-8.295341,4.718058,-0.4726624,-5.0425353,3.7467084,6.335626,-4.694408,-8.563846,1.6285979,-17.485214,12.228785,0.2829595,5.2055383,-22.282648,-22.917345,12.525317,-0.77516264,-3.5195076,-3.9256785,-11.863974,10.249952,-0.9095445,-3.8344138,-3.329895,12.275019,3.268793,-18.21868,2,7.16169456100284e-56,1.21570123983485e-190,1,1.22872205204659e-267,3.62160388818881e-67,1.58696203172168e-126,2.49065167690619e-289,1.61912096122946e-156
"717",717,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Peter Boesman","2013-10-26","12:00","Argentina","Pampa de Achala, Córdoba, Argentina",-31.562,-64.709,272982,"Melanopareia_maximiliani_272982_seg3.wav",0.0285714285714285,290.915,11.56292,-34.555195,-2.473631,3.5055969,-22.493095,-0.5838039,-10.220706,-18.69845,-15.073744,-10.929829,5.4129853,0.81466883,-4.877743,8.627719,7.788247,-5.0465426,-6.2205048,-2.4821084,-19.005978,12.200514,1.5382483,4.960901,-24.123045,-23.482128,12.440052,1.6363571,-4.672432,-5.951979,-9.407039,12.316215,-0.8527152,-1.4676615,-2.2399597,12.290162,4.8797417,-23.492138,2,4.36606177567278e-64,6.27193232696767e-226,1,8.17671845523976e-316,1.09816246785962e-79,8.02620984363665e-150,0,1.14473479839348e-184
"718",718,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Rosendo Fraga","1984-11-25","10:00","Argentina","10 km west of Santa María, Punilla, Cordoba",NA,NA,49336,"Melanopareia_maximiliani_49336_seg5.wav",0.0285714285714285,286.951,10.059109,-22.438654,-1.8868431,-6.406417,-12.4396,-4.76343,-9.220546,-20.717695,-17.291214,-7.652706,5.2480993,6.300479,-7.527738,5.481817,5.7221956,-6.0674224,-13.884539,-1.5519565,-15.248604,-1.8744687,15.147129,-19.919094,-22.519396,-7.3329716,-1.3880403,3.0206957,6.8464885,-11.2057495,-8.999535,-2.971056,17.81033,-23.658112,-5.3012714,-0.69766426,4.520645,-3.736237,2,2.15142202062921e-53,2.08927778573124e-202,1,8.03616301499273e-311,8.23931662452765e-76,1.09280508510328e-140,0,9.7238325817422e-155
"719",719,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Peter Boesman","2013-10-26","12:00","Argentina","Pampa de Achala, Córdoba, Argentina",-31.562,-64.709,272982,"Melanopareia_maximiliani_272982_seg1.wav",0.0285714285714285,270.16327,20.449862,-24.491385,4.2781134,10.641815,-9.502595,1.1151944,-9.192398,-12.842144,-6.437608,-7.420069,-0.010125207,-4.2781096,-6.589515,2.4381096,5.6196113,-4.5024195,-5.5143127,-0.1670499,-15.952117,6.26064,1.6812027,3.211392,-15.272519,-17.77923,8.767071,-4.736836,-2.3291674,-4.739806,-10.532061,8.241791,1.370839,-3.782789,4.2436543,9.102663,3.879078,-15.920816,2,5.42474703670614e-39,6.70625044153587e-117,1,1.5518674907589e-162,3.87583905648289e-46,4.13531225507498e-79,8.1425210400064e-179,2.98263248550705e-101
"720",720,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Rosendo Fraga","1984-11-25","10:00","Argentina","10 km west of Santa María, Punilla, Cordoba",NA,NA,49336,"Melanopareia_maximiliani_49336_seg4.wav",0.0285714285714285,280.51572,14.3714,-14.976567,-0.044005368,-5.659327,-7.9777994,-6.331179,-6.4662423,-17.00574,-19.761084,-3.2996495,4.8837686,8.613392,-15.52297,4.794248,5.044072,-6.801366,-13.002309,-2.40308,-14.818089,4.709545,14.809794,-19.221996,-20.494427,-8.028709,0.6582206,0.066924475,7.377183,-11.848039,-11.790421,-4.042806,12.2942,-25.132212,-5.9129887,0.34733677,8.859375,-1.5020655,2,3.39551775214801e-52,1.45639923509027e-198,1,2.7448523261027e-312,6.2830012305404e-76,2.39456954473152e-140,0,1.43198473227245e-159
"721",721,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Fabricio Gorleri","2005-09-17","?:?","Argentina","Establecimiento Los Picasos, Tres Marias, Formosa",NA,NA,54064,"Melanopareia_maximiliani_54064_seg5.wav",0.0285714285714285,288.476,24.180725,-1.7295433,-15.300674,-16.986475,-5.9444532,12.797156,-4.917686,-5.632176,-3.4987104,9.680305,3.2199857,4.632786,-8.206344,4.1071625,0.026708152,9.044857,5.0975037,2.638516,4.6071615,3.217189,-0.6954108,-0.6055871,-0.0829616,-4.327174,-3.6088727,1.855772,2.2379558,-0.6442263,-0.5936255,3.1224327,-0.047102742,4.675517,-5.76145,6.163185,2.079403,4.4250813,5,1.50759809900349e-09,4.57173245474404e-12,5.92523249894505e-08,2.82655990529859e-27,1.58504920729291e-08,0.912383589070037,0.0870620726121588,0.000554261702819494
"722",722,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Fabricio Gorleri","2005-09-17","?:?","Argentina","Establecimiento Los Picasos, Tres Marias, Formosa",NA,NA,54064,"Melanopareia_maximiliani_54064_seg1.wav",0.0285714285714285,267.93265,12.871242,0.8972945,-7.001856,-9.635275,-1.0137835,11.173588,-4.805514,-0.40970677,3.011991,10.426128,6.175174,-2.741342,-8.463154,5.8793225,-3.5554695,1.1713259,-3.216344,5.614003,3.2476437,2.6852202,-1.84754,1.8102821,4.1119957,-0.8639991,2.7346485,-2.0937893,3.1138694,-1.8910111,1.448231,3.249736,1.4470061,4.8232403,-5.6143303,-0.7896166,-1.0832577,3.2407825,6,2.48091397780611e-05,0.000617526663625559,3.06190072141685e-06,3.83978284334751e-09,3.12772967084652e-05,0.46033437664121,0.531912226524653,0.00707671799352413
"723",723,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Peter Boesman","2013-10-26","12:00","Argentina","Pampa de Achala, Córdoba, Argentina",-31.562,-64.709,272982,"Melanopareia_maximiliani_272982_seg4.wav",0.0285714285714285,278.74097,12.8272,-27.235998,-2.8753982,7.328339,-14.637958,1.0331793,-6.5181084,-13.4771595,-10.111597,-11.270111,4.2934933,1.1122828,-7.2244287,2.5894604,6.9770613,-5.4863,-5.690444,-0.61575705,-15.055341,9.899574,3.863235,0.6634312,-22.027163,-17.095453,10.323161,-3.015088,-3.1780088,-4.6831584,-12.942995,9.731124,3.2483573,-6.5591793,-4.451498,8.607702,4.0444813,-17.778492,2,3.620451388188e-50,4.07042538236373e-157,1,4.01458534501559e-218,5.8327901624927e-63,3.50489373304729e-109,5.90508426297791e-241,1.03986748506939e-131
"724",724,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Peter Boesman","2013-10-26","12:00","Argentina","Pampa de Achala, Córdoba, Argentina",-31.562,-64.709,272982,"Melanopareia_maximiliani_272982_seg5.wav",0.0285714285714285,295.92294,14.707218,-29.892645,-1.0514537,3.5367022,-20.945478,-2.8753145,-10.174812,-13.816145,-12.898768,-9.622502,4.750159,2.8045928,-7.9939528,3.26434,8.645028,-7.6483774,-6.869634,2.169213,-16.900234,10.682225,3.9168816,3.2411878,-22.1295,-19.51102,7.5842757,-2.0930586,-1.7532659,-3.8307447,-12.643387,9.51591,3.9588823,-4.051423,-1.6909237,12.540809,3.448475,-20.212307,2,8.18549115632888e-57,1.69679199481514e-185,1,5.72763432402049e-255,4.72605717000914e-73,6.23515954420931e-128,1.26212757361381e-286,2.6910905962153e-156
"725",725,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Rosendo Fraga","1984-11-25","10:00","Argentina","10 km west of Santa María, Punilla, Cordoba",NA,NA,49336,"Melanopareia_maximiliani_49336_seg1.wav",0.0285714285714285,287.41055,18.586693,-14.473005,-0.23768869,-10.30401,-4.5889173,-7.163191,-9.662635,-17.183405,-17.91981,-5.1308646,4.0673475,7.784305,-12.112481,0.061675217,4.8080835,-6.6281295,-14.512252,-2.5050085,-8.140253,4.658064,16.821718,-21.3897,-18.009916,-7.209251,-2.2256596,-2.7997324,5.282365,-8.825062,-7.3158293,-2.5096707,13.902835,-20.764336,-0.6446209,4.3461514,5.1507034,0.5059375,2,3.74064003281074e-45,3.6197060536263e-163,1,8.73495756524248e-256,4.3124690717365e-63,1.56143081979651e-113,1.06848259894109e-278,4.29927744840509e-128
"726",726,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Eduardo Quintanilla","2023-06-22","10:22","Argentina","Alto Calilegua, Jujuy",-23.5612,-64.8977,825942,"Melanopareia_maximiliani_825942_seg1.wav",0.0285714285714285,301.4888,-17.06383,-40.918476,1.202735,-11.214397,-9.550321,-7.102448,-8.958394,-23.191116,-8.4363,6.3927817,10.600232,6.9499044,-10.625236,6.610431,10.629014,-6.9787426,-25.792843,0.89686334,3.6308386,-24.005278,-13.157489,-24.945736,-13.56143,15.476809,-3.2847564,-0.91470575,-13.792469,39.811302,16.205645,-0.5481472,-20.828821,27.03475,4.6757812,-1.8751888,-1.2849464,-15.44215,2,1.10799208932449e-91,2.43408013473042e-315,1,0,4.72608531778649e-81,5.4089797221058e-231,0,6.48216740895912e-272
"727",727,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Eduardo Quintanilla","2023-06-22","10:22","Argentina","Alto Calilegua, Jujuy",-23.5612,-64.8977,825942,"Melanopareia_maximiliani_825942_seg3.wav",0.0285714285714285,299.0759,-9.955537,-35.80296,2.6477876,-9.57526,-9.35821,-1.2999134,-11.66977,-21.327196,-11.654362,3.3143606,9.669202,5.3350277,-11.161355,8.438567,8.957938,-4.3221655,-21.045086,4.288679,5.754739,-25.625788,-12.403855,-25.1376,-16.763872,14.075477,-2.3104236,0.22076881,-16.42601,36.44278,16.119232,-1.9340806,-17.154451,26.474539,6.9990845,0.9187412,0.94932556,-12.90145,2,7.80379527733254e-86,4.59255130018483e-296,1,0,1.15351427392602e-77,1.33426449153525e-215,0,1.1670133476278e-250
"728",728,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Fabricio Gorleri","2005-09-17","?:?","Argentina","Establecimiento Los Picasos, Tres Marias, Formosa",NA,NA,54064,"Melanopareia_maximiliani_54064_seg2.wav",0.0285714285714285,288.65244,18.376999,0.81726104,-17.863941,-13.844934,-8.813334,12.272906,-6.7318745,0.5901215,-1.4742298,8.248216,7.7217016,-2.795903,-6.666303,2.3101296,2.173078,2.1767075,0.82081556,6.924692,2.5540557,-0.81017894,2.2807286,-0.87069386,0.969636,-5.3396554,-5.0404096,-0.17358954,3.7910354,-2.6832604,-1.8792033,2.5976756,-0.22106458,6.475237,-5.677803,-0.3694229,-2.505146,0.99661404,5,6.06630938483308e-09,3.51964962170181e-06,2.95543222382249e-08,1.11770435529436e-21,2.69185133476572e-08,0.951333929564427,0.0486236591571325,3.88290896772877e-05
"729",729,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Rosendo Fraga","1984-11-25","10:00","Argentina","10 km west of Santa María, Punilla, Cordoba",NA,NA,49336,"Melanopareia_maximiliani_49336_seg3.wav",0.0285714285714285,286.85425,12.623714,-12.231201,2.8647835,-5.073858,-8.964117,-2.4404483,-7.4301972,-17.59924,-12.686165,-5.5801826,3.5568893,5.836267,-8.790762,4.22896,5.150753,-5.9450593,-12.882307,-2.2380636,-15.476959,6.894655,9.162131,-18.91049,-20.877089,-9.097499,2.1469057,1.3044891,4.15545,-10.335112,-14.376937,-2.1392784,11.91787,-22.738316,-5.1981106,5.708725,8.797657,-1.2734728,2,3.35450460538527e-45,4.51275431967202e-171,1,2.50478039382957e-268,7.41548209047627e-67,6.38990494891163e-120,8.22145323311616e-289,5.30384389730036e-139
"730",730,"Melanopareia","Melanopareiidae (Crescentchests)","Melanopareia_maximiliani","","Olive-crowned Crescentchest","Rosendo Fraga","1984-11-25","10:00","Argentina","10 km west of Santa María, Punilla, Cordoba",NA,NA,49336,"Melanopareia_maximiliani_49336_seg2.wav",0.0285714285714285,285.34195,16.199617,-17.891735,-2.0454361,-8.624633,-8.02479,-8.708929,-7.26087,-18.268915,-18.330011,-4.0764465,7.2019806,8.330261,-15.631619,2.8459532,3.951547,-6.7796907,-11.06861,-4.562406,-11.96269,6.5695806,12.747432,-20.157503,-18.36047,-10.085018,0.17115116,1.2541838,6.920736,-9.148353,-13.486123,-2.7059755,12.178526,-19.317286,-1.9206715,5.0655017,7.0763054,-3.231637,2,4.19675593449657e-45,1.85189392061763e-168,1,1.64724438133206e-254,7.84937423079283e-67,3.02828542618774e-117,4.83189315037017e-288,7.93993181868409e-136
